CrimeDate,CrimeCode,Location,Description,Weapon,District,Neighborhood
1/1/2017,1F,1800 W FAYETTE ST,HOMICIDE,FIREARM,WESTERN,Franklin Square
12/31/2016,1F,2200 E NORTH AV,HOMICIDE,FIREARM,EASTERN,Broadway East
12/25/2016,1K,2000 BANK ST,HOMICIDE,KNIFE,SOUTHEASTERN,Upper Fells Point
12/25/2016,1F,100 N MONTFORD AV,HOMICIDE,FIREARM,SOUTHEASTERN,Patterson Place
12/23/2016,1F,2800 EDMONDSON AV,HOMICIDE,FIREARM,WESTERN,Mosher
12/23/2016,1F,1100 WARD ST,HOMICIDE,FIREARM,SOUTHERN,Washington Village/Pigtow
12/22/2016,1F,3600 LYNDALE AV,HOMICIDE,FIREARM,NORTHEASTERN,Belair-Edison
12/22/2016,1F,2400 EUTAW PL,HOMICIDE,FIREARM,CENTRAL,Reservoir Hill
12/20/2016,1F,1100 WARD ST,HOMICIDE,FIREARM,SOUTHERN,Washington Village/Pigtow
12/20/2016,1F,5200 CUTHBERT AV,HOMICIDE,FIREARM,NORTHWESTERN,Arlington
12/19/2016,1F,3500 WOODLAND AV,HOMICIDE,FIREARM,NORTHWESTERN,Central Park Heights
12/19/2016,1F,1800 RAYNER AV,HOMICIDE,FIREARM,WESTERN,Harlem Park
12/19/2016,1F,1800 RAYNER AV,HOMICIDE,FIREARM,WESTERN,Harlem Park
12/16/2016,1F,2200 W LEXINGTON ST,HOMICIDE,FIREARM,WESTERN,Penrose/Fayette Street Ou
12/16/2016,1K,400 CAMBRIA ST,HOMICIDE,KNIFE,SOUTHERN,Brooklyn
12/15/2016,1F,5100 YORK RD,HOMICIDE,FIREARM,NORTHERN,Radnor-Winston
12/15/2016,1F,4800 CORDELIA AV,HOMICIDE,FIREARM,NORTHWESTERN,Langston Hughes
12/14/2016,1O,400 S MONROE ST,HOMICIDE,OTHER,SOUTHERN,Carrollton Ridge
12/13/2016,1F,3900 GROVELAND AV,HOMICIDE,FIREARM,NORTHWESTERN,West Arlington
12/13/2016,1F,3900 GROVELAND AV,HOMICIDE,FIREARM,NORTHWESTERN,West Arlington
12/10/2016,1F,1100 CURTAIN AV,HOMICIDE,FIREARM,EASTERN,East Baltimore Midway
12/10/2016,1F,2600 HARFORD RD,HOMICIDE,FIREARM,NORTHEASTERN,Coldstream Homestead Mont
12/9/2016,1F,2600 GREENMOUNT AV,HOMICIDE,FIREARM,NORTHERN,Harwood
12/5/2016,1F,100 N EUTAW ST,HOMICIDE,FIREARM,CENTRAL,Downtown
12/4/2016,1F,900 BENNETT PL,HOMICIDE,FIREARM,WESTERN,Harlem Park
12/4/2016,1F,900 BENNETT PL,HOMICIDE,FIREARM,WESTERN,Harlem Park
12/4/2016,1F,900 BENNETT PL,HOMICIDE,FIREARM,WESTERN,Harlem Park
12/2/2016,1K,3400 PULASKI HWY,HOMICIDE,KNIFE,SOUTHEASTERN,Ellwood Park/Monument
12/2/2016,1F,1400 E PRESTON ST,HOMICIDE,FIREARM,EASTERN,Oliver
11/30/2016,1F,3500 FAIRVIEW AV,HOMICIDE,FIREARM,NORTHWESTERN,Forest Park
11/30/2016,1F,2900 GARRISON BLVD,HOMICIDE,FIREARM,NORTHWESTERN,Hanlon-Longwood
11/30/2016,1F,2900 GARRISON BLVD,HOMICIDE,FIREARM,NORTHWESTERN,Hanlon-Longwood
11/30/2016,1F,900 N BROADWAY,HOMICIDE,FIREARM,EASTERN,Gay Street
11/29/2016,1F,4000 DUVALL AV,HOMICIDE,FIREARM,NORTHWESTERN,Windsor Hills
11/25/2016,1F,600 LAURENS ST,HOMICIDE,FIREARM,CENTRAL,Upton
11/23/2016,1F,3200 VICKERS RD,HOMICIDE,FIREARM,NORTHWESTERN,Hanlon-Longwood
11/23/2016,1F,0 S CAREY ST,HOMICIDE,FIREARM,WESTERN,Hollins Market
11/23/2016,1F,5600 ALBANENE PL,HOMICIDE,FIREARM,NORTHEASTERN,Frankford
11/22/2016,1O,500 RANDOM RD,HOMICIDE,OTHER,SOUTHWESTERN,Beechfield
11/21/2016,1F,2900 ARUNAH AV,HOMICIDE,FIREARM,SOUTHWESTERN,Franklintown Road
11/20/2016,1O,1700 APPLETON ST,HOMICIDE,OTHER,WESTERN,Easterwood
11/20/2016,1F,1300 N MONROE ST,HOMICIDE,FIREARM,WESTERN,Sandtown-Winchester
11/19/2016,1F,1500 ORLEANS ST,HOMICIDE,FIREARM,EASTERN,Dunbar-Broadway
11/19/2016,1F,5100 CHALGROVE AV,HOMICIDE,FIREARM,NORTHWESTERN,Central Park Heights
11/19/2016,1F,1700 E 25TH ST,HOMICIDE,FIREARM,EASTERN,Darley Park
11/18/2016,1O,2600 SHIRLEY AV,HOMICIDE,OTHER,NORTHERN,Greenspring
11/17/2016,1F,5200 GWYNN OAK AV,HOMICIDE,FIREARM,NORTHWESTERN,Howard Park
11/17/2016,1F,1000 HOMEWOOD AV,HOMICIDE,FIREARM,EASTERN,Johnston Square
11/15/2016,1F,3000 OAKFIELD AV,HOMICIDE,FIREARM,NORTHWESTERN,West Forest Park
11/15/2016,1F,3000 GREENMOUNT AV,HOMICIDE,FIREARM,NORTHERN,Abell
11/15/2016,1F,3100 W NORTH AV,HOMICIDE,FIREARM,SOUTHWESTERN,Northwest Community Actio
11/11/2016,1F,100 JEFFREY ST,HOMICIDE,FIREARM,SOUTHERN,Brooklyn
11/11/2016,1F,800 W LEXINGTON ST,HOMICIDE,FIREARM,WESTERN,Poppleton
11/9/2016,1F,4400 FREDERICK AV,HOMICIDE,FIREARM,SOUTHWESTERN,Irvington
11/9/2016,1F,2900 CHERRYLAND RD,HOMICIDE,FIREARM,SOUTHERN,Cherry Hill
11/8/2016,1F,1800 RUXTON AV,HOMICIDE,FIREARM,WESTERN,Coppin Heights/Ash-Co-Eas
11/7/2016,1F,3800 10TH ST,HOMICIDE,FIREARM,SOUTHERN,Brooklyn
11/5/2016,1F,2800 KEYWORTH AV,HOMICIDE,FIREARM,NORTHWESTERN,Towanda-Grantley
11/4/2016,1F,2000 BOYD ST,HOMICIDE,FIREARM,SOUTHWESTERN,Boyd-Booth
10/30/2016,1F,2400 LOYOLA NORTHWAY,HOMICIDE,FIREARM,NORTHERN,Greenspring
10/29/2016,1F,3500 TOWANDA AV,HOMICIDE,FIREARM,NORTHWESTERN,Park Circle
10/28/2016,1K,5100 CONANT WY,HOMICIDE,KNIFE,NORTHEASTERN,Parkside
10/26/2016,1F,1500 PENNSYLVANIA AV,HOMICIDE,FIREARM,CENTRAL,Upton
10/24/2016,1F,3300 W BALTIMORE ST,HOMICIDE,FIREARM,SOUTHWESTERN,Saint Josephs
10/24/2016,1F,2200 POPLAR GROVE ST,HOMICIDE,FIREARM,SOUTHWESTERN,Walbrook
10/24/2016,1F,2200 POPLAR GROVE ST,HOMICIDE,FIREARM,SOUTHWESTERN,Walbrook
10/22/2016,1F,3400 JUNEWAY,HOMICIDE,FIREARM,NORTHEASTERN,Belair-Edison
10/21/2016,1F,1400 RAMSAY ST,HOMICIDE,FIREARM,SOUTHERN,New Southwest/Mount Clare
10/19/2016,1K,4700 ALHAMBRA AV,HOMICIDE,KNIFE,NORTHERN,Wrenlane
10/18/2016,1F,2000 CECIL AV,HOMICIDE,FIREARM,EASTERN,East Baltimore Midway
10/16/2016,1F,300 COLLINS AV,HOMICIDE,FIREARM,SOUTHWESTERN,Irvington
10/16/2016,1F,1800 MC KEAN AV,HOMICIDE,FIREARM,WESTERN,Sandtown-Winchester
10/15/2016,1F,200 N MONASTERY AV,HOMICIDE,FIREARM,SOUTHWESTERN,Allendale
10/13/2016,1F,2100 WILKENS AV,HOMICIDE,FIREARM,SOUTHWESTERN,Carrollton Ridge
10/12/2016,1O,2300 CALVERTON HEIGHTS AV,HOMICIDE,OTHER,WESTERN,Bridgeview/Greenlawn
10/12/2016,1F,2400 S PACA ST,HOMICIDE,FIREARM,SOUTHERN,Mount Winans
10/11/2016,1F,200 N GILMOR ST,HOMICIDE,FIREARM,WESTERN,Franklin Square
10/11/2016,1F,600 N GLOVER ST,HOMICIDE,FIREARM,SOUTHEASTERN,McElderry Park
10/10/2016,1F,2300 PRESBURY ST,HOMICIDE,FIREARM,WESTERN,Coppin Heights/Ash-Co-Eas
10/10/2016,1F,100 N MONROE ST,HOMICIDE,FIREARM,WESTERN,Penrose/Fayette Street Ou
10/10/2016,1F,3700 BEEHLER AV,HOMICIDE,FIREARM,NORTHWESTERN,Central Park Heights
10/9/2016,1K,2500 W LAFAYETTE AV,HOMICIDE,KNIFE,WESTERN,Bridgeview/Greenlawn
10/6/2016,1F,1100 MC CULLOH ST,HOMICIDE,FIREARM,CENTRAL,Upton
10/4/2016,1F,400 N ROSE ST,HOMICIDE,FIREARM,SOUTHEASTERN,McElderry Park
10/4/2016,1F,3300 CLIFTMONT AV,HOMICIDE,FIREARM,NORTHEASTERN,Belair-Edison
10/3/2016,1F,2600 ROBB ST,HOMICIDE,FIREARM,NORTHEASTERN,Coldstream Homestead Mont
10/3/2016,1F,2600 W PATAPSCO AV,HOMICIDE,FIREARM,SOUTHERN,Lakeland
10/2/2016,1F,3200 LYNDALE AV,HOMICIDE,FIREARM,NORTHEASTERN,Four By Four
10/2/2016,1F,600 YALE AV,HOMICIDE,FIREARM,SOUTHWESTERN,Yale Heights
9/27/2016,1K,500 N BRICE ST,HOMICIDE,KNIFE,WESTERN,Midtown-Edmondson
9/25/2016,1F,4300 PARK HEIGHTS AV,HOMICIDE,FIREARM,NORTHWESTERN,Central Park Heights
9/25/2016,1F,100 N SMALLWOOD ST,HOMICIDE,FIREARM,WESTERN,Penrose/Fayette Street Ou
9/24/2016,1F,0 S CAREY ST,HOMICIDE,FIREARM,WESTERN,Hollins Market
9/23/2016,1F,100 E TRENTON ST,HOMICIDE,FIREARM,CENTRAL,Greenmount West
9/21/2016,1K,1700 GWYNNS FALLS PKWY,HOMICIDE,KNIFE,WESTERN,Parkview/Woodbrook
9/21/2016,1F,4600 PEN LUCY RD,HOMICIDE,FIREARM,SOUTHWESTERN,Ten Hills
9/19/2016,1K,5400 LOCH RAVEN BLVD,HOMICIDE,KNIFE,NORTHEASTERN,Woodbourne Heights
9/18/2016,1O,1800 N MONTFORD AV,HOMICIDE,OTHER,EASTERN,Broadway East
9/18/2016,1F,2100 KIRK AV,HOMICIDE,FIREARM,EASTERN,East Baltimore Midway
9/16/2016,1F,2600 REISTERSTOWN RD,HOMICIDE,FIREARM,WESTERN,Mondawmin
9/16/2016,1F,700 MELLO CT,HOMICIDE,FIREARM,EASTERN,Gay Street
9/16/2016,1F,3600 FAIRVIEW AV,HOMICIDE,FIREARM,NORTHWESTERN,Forest Park
9/15/2016,1O,1800 N CALVERT ST,HOMICIDE,OTHER,CENTRAL,Greenmount West
9/15/2016,1O,3100 REISTERSTOWN RD,HOMICIDE,OTHER,NORTHWESTERN,Liberty Square
9/14/2016,1F,300 E LANVALE ST,HOMICIDE,FIREARM,EASTERN,Greenmount West
9/9/2016,1K,1800 E 29TH ST,HOMICIDE,KNIFE,NORTHEASTERN,Coldstream Homestead Mont
9/8/2016,1F,4400 PLAINFIELD AV,HOMICIDE,FIREARM,NORTHEASTERN,Frankford
9/8/2016,1O,3900 DOLFIELD AV,HOMICIDE,OTHER,NORTHWESTERN,Dolfield
9/8/2016,1F,700 MURA ST,HOMICIDE,FIREARM,EASTERN,Johnston Square
9/7/2016,1F,2200 E OLIVER ST,HOMICIDE,FIREARM,EASTERN,Broadway East
9/7/2016,1F,1900 CLIFTON AV,HOMICIDE,FIREARM,WESTERN,Mondawmin
9/7/2016,1F,4600 YORK RD,HOMICIDE,FIREARM,NORTHERN,Kernewood
9/7/2016,1O,3200 BRENDAN AV,HOMICIDE,OTHER,NORTHEASTERN,Belair-Edison
9/7/2016,1O,0 GORMAN AV,HOMICIDE,OTHER,WESTERN,Penrose/Fayette Street Ou
9/6/2016,1F,1100 N STRICKER ST,HOMICIDE,FIREARM,WESTERN,Sandtown-Winchester
9/5/2016,1F,2600 E MONUMENT ST,HOMICIDE,FIREARM,EASTERN,Madison-Eastend
9/4/2016,1F,2300 WILKENS AV,HOMICIDE,FIREARM,SOUTHWESTERN,Carrollton Ridge
9/2/2016,1F,6100 SHIPVIEW WY,HOMICIDE,FIREARM,SOUTHEASTERN,O'Donnell Heights
9/2/2016,1O,3700 BANCROFT RD,HOMICIDE,OTHER,NORTHWESTERN,Glen
8/27/2016,1F,200 S AUGUSTA AV,HOMICIDE,FIREARM,SOUTHWESTERN,Irvington
8/27/2016,1O,0 S EXETER ST,HOMICIDE,OTHER,SOUTHEASTERN,Jonestown
8/27/2016,1F,1300 CLIFTVIEW AV,HOMICIDE,FIREARM,EASTERN,East Baltimore Midway
8/26/2016,1O,1100 EDWIGHT CT,HOMICIDE,OTHER,SOUTHERN,Brooklyn
8/26/2016,1K,700 MURPHY LA,HOMICIDE,KNIFE,CENTRAL,Heritage Crossing
8/24/2016,1F,600 HILLVIEW RD,HOMICIDE,FIREARM,SOUTHERN,Cherry Hill
8/24/2016,1F,4400 DAYTONA AV,HOMICIDE,FIREARM,NORTHWESTERN,Towanda-Grantley
8/23/2016,1K,2400 BRENTWOOD AV,HOMICIDE,KNIFE,EASTERN,Barclay
8/22/2016,1F,5300 SINCLAIR LA,HOMICIDE,FIREARM,NORTHEASTERN,Frankford
8/22/2016,1F,2800 MAYFIELD AV,HOMICIDE,FIREARM,NORTHEASTERN,Belair-Edison
8/20/2016,1F,200 BRIDGEVIEW RD,HOMICIDE,FIREARM,SOUTHERN,Cherry Hill
8/19/2016,1F,0 S MONASTERY AV,HOMICIDE,FIREARM,SOUTHWESTERN,Saint Josephs
8/19/2016,1F,200 S CALHOUN ST,HOMICIDE,FIREARM,SOUTHERN,New Southwest/Mount Clare
8/17/2016,1F,200 S ELLICOTT DRWY,HOMICIDE,FIREARM,SOUTHWESTERN,Carroll-South Hilton
8/17/2016,1F,1700 MALVERN ST,HOMICIDE,FIREARM,SOUTHEASTERN,Broening Manor
8/16/2016,1F,900 N MONROE ST,HOMICIDE,FIREARM,WESTERN,Midtown-Edmondson
8/13/2016,1F,1300 W LAFAYETTE AV,HOMICIDE,FIREARM,WESTERN,Sandtown-Winchester
8/13/2016,1O,1100 WALTERS AV,HOMICIDE,OTHER,NORTHERN,Glen Oaks
8/12/2016,1F,2400 FREDERICK AV,HOMICIDE,FIREARM,SOUTHWESTERN,Millhill
8/10/2016,1F,2700 ASHLAND AV,HOMICIDE,FIREARM,EASTERN,Madison-Eastend
8/10/2016,1O,4500 GARDEN DR,HOMICIDE,OTHER,NORTHWESTERN,Central Park Heights
8/10/2016,1F,2200 KLOMAN ST,HOMICIDE,FIREARM,SOUTHERN,Westport
8/10/2016,1F,900 WHITELOCK ST,HOMICIDE,FIREARM,CENTRAL,Reservoir Hill
8/7/2016,1F,2500 E MADISON ST,HOMICIDE,FIREARM,EASTERN,Milton-Montford
8/5/2016,1F,500 E 26TH ST,HOMICIDE,FIREARM,NORTHERN,Better Waverly
8/4/2016,1F,1600 Mc Culloh St,HOMICIDE,FIREARM,CENTRAL,Upton
8/3/2016,1F,2500 W FAYETTE ST,HOMICIDE,FIREARM,SOUTHWESTERN,Shipley Hill
7/29/2016,1K,5600 GOVANE AV,HOMICIDE,KNIFE,NORTHERN,Mid-Govans
7/28/2016,1F,2400 WASHINGTON BLVD,HOMICIDE,FIREARM,SOUTHWESTERN,Morrell Park
7/28/2016,1O,100 E NORTH AV,HOMICIDE,OTHER,CENTRAL,Greenmount West
7/28/2016,1F,3000 TIVOLY AV,HOMICIDE,FIREARM,NORTHEASTERN,Coldstream Homestead Mont
7/26/2016,1F,2100 GARRISON BLVD,HOMICIDE,FIREARM,SOUTHWESTERN,Mount Holly
7/25/2016,1F,1500 LESLIE ST,HOMICIDE,FIREARM,WESTERN,Sandtown-Winchester
7/25/2016,1F,1000 E PATAPSCO AV,HOMICIDE,FIREARM,SOUTHERN,Fairfield Area
7/24/2016,1F,900 N CAROLINE ST,HOMICIDE,FIREARM,EASTERN,Gay Street
7/24/2016,1F,600 N PULASKI ST,HOMICIDE,FIREARM,WESTERN,Midtown-Edmondson
7/23/2016,1F,300 N CARROLLTON AV,HOMICIDE,FIREARM,WESTERN,Poppleton
7/23/2016,1F,300 N CARROLLTON AV,HOMICIDE,FIREARM,WESTERN,Poppleton
7/21/2016,1F,3600 GARRISON BLVD,HOMICIDE,FIREARM,NORTHWESTERN,Dorchester
7/19/2016,1F,3400 OLD YORK RD,HOMICIDE,FIREARM,NORTHERN,Waverly
7/19/2016,1F,2200 N ROSEDALE ST,HOMICIDE,FIREARM,SOUTHWESTERN,Walbrook
7/19/2016,1F,700 MELLO CT,HOMICIDE,FIREARM,EASTERN,Gay Street
7/18/2016,1F,4800 MIDLINE RD,HOMICIDE,FIREARM,NORTHEASTERN,Frankford
7/18/2016,1O,3300 THE ALAMEDA,HOMICIDE,OTHER,NORTHEASTERN,Ednor Gardens-Lakeside
7/16/2016,1F,600 MAUDE AV,HOMICIDE,FIREARM,SOUTHERN,Brooklyn
7/16/2016,1F,1400 RETREAT ST,HOMICIDE,FIREARM,WESTERN,Penn North
7/14/2016,1F,3100 FERNDALE AV,HOMICIDE,FIREARM,NORTHWESTERN,Howard Park
7/14/2016,1F,3700 ST MARGARET ST,HOMICIDE,FIREARM,SOUTHERN,Brooklyn
7/13/2016,1F,1500 N WASHINGTON ST,HOMICIDE,FIREARM,EASTERN,Broadway East
7/12/2016,1F,2800 ASHLAND AV,HOMICIDE,FIREARM,EASTERN,Madison-Eastend
7/11/2016,1F,3800 BOARMAN AV,HOMICIDE,FIREARM,NORTHWESTERN,Callaway-Garrison
7/11/2016,1F,500 DOLPHIN ST,HOMICIDE,FIREARM,CENTRAL,Upton
7/10/2016,1F,600 E PATAPSCO AV,HOMICIDE,FIREARM,SOUTHERN,Brooklyn
7/10/2016,1F,900 N CALHOUN ST,HOMICIDE,FIREARM,WESTERN,Sandtown-Winchester
7/10/2016,1F,1800 W NORTH AV,HOMICIDE,FIREARM,WESTERN,Mondawmin
7/8/2016,1K,600 W UNIVERSITY PKWY,HOMICIDE,KNIFE,NORTHERN,Roland Park
7/8/2016,1K,1200 E FAYETTE ST,HOMICIDE,KNIFE,SOUTHEASTERN,Pleasant View Gardens
7/6/2016,1F,100 N PAYSON ST,HOMICIDE,FIREARM,WESTERN,Penrose/Fayette Street Ou
7/6/2016,1F,2300 ANOKA AV,HOMICIDE,FIREARM,NORTHWESTERN,Liberty Square
7/5/2016,1F,600 LAURENS ST,HOMICIDE,FIREARM,CENTRAL,Upton
7/5/2016,1F,300 HERRING CT,HOMICIDE,FIREARM,SOUTHEASTERN,Perkins Homes
7/3/2016,1F,2200 POPLAR GROVE ST,HOMICIDE,FIREARM,SOUTHWESTERN,Walbrook
7/1/2016,1F,800 KEVIN RD,HOMICIDE,FIREARM,SOUTHWESTERN,Rognel Heights
6/30/2016,1F,4500 N ROGERS AV,HOMICIDE,FIREARM,NORTHWESTERN,Woodmere
6/28/2016,1F,600 N ELLWOOD AV,HOMICIDE,FIREARM,SOUTHEASTERN,Ellwood Park/Monument
6/28/2016,1O,5600 SINCLAIR LA,HOMICIDE,OTHER,NORTHEASTERN,Frankford
6/28/2016,1F,1800 EDMONDSON AV,HOMICIDE,FIREARM,WESTERN,Harlem Park
6/26/2016,1F,3400 RAVENWOOD AV,HOMICIDE,FIREARM,NORTHEASTERN,Four By Four
6/26/2016,1F,3400 ELMORA AV,HOMICIDE,FIREARM,NORTHEASTERN,Four By Four
6/25/2016,1F,2700 E COLD SPRING LA,HOMICIDE,FIREARM,NORTHEASTERN,Lauraville
6/24/2016,1F,3300 W CATON AV,HOMICIDE,FIREARM,SOUTHWESTERN,Saint Josephs
6/23/2016,1F,6200 FAIRDEL AV,HOMICIDE,FIREARM,NORTHEASTERN,Glenham-Belhar
6/22/2016,1F,4000 WILSBY AV,HOMICIDE,FIREARM,NORTHERN,Pen Lucy
6/22/2016,1F,1700 PRESSTMAN ST,HOMICIDE,FIREARM,WESTERN,Sandtown-Winchester
6/21/2016,1F,1300 GLENWOOD AV,HOMICIDE,FIREARM,NORTHEASTERN,New Northwood
6/14/2016,1F,1500 GORSUCH AV,HOMICIDE,FIREARM,NORTHEASTERN,Coldstream Homestead Mont
6/13/2016,1F,3600 BREHMS LA,HOMICIDE,FIREARM,NORTHEASTERN,Belair-Edison
6/11/2016,1F,0 SHIPLEY ST,HOMICIDE,FIREARM,SOUTHWESTERN,Shipley Hill
6/11/2016,1F,900 PENNSYLVANIA AV,HOMICIDE,FIREARM,CENTRAL,Heritage Crossing
6/10/2016,1F,400 E 22ND ST,HOMICIDE,FIREARM,EASTERN,Barclay
6/10/2016,1F,2500 KEYWORTH AV,HOMICIDE,FIREARM,NORTHERN,Greenspring
6/9/2016,1F,100 N SMALLWOOD ST,HOMICIDE,FIREARM,WESTERN,Penrose/Fayette Street Ou
6/9/2016,1F,1900 EDMONDSON AV,HOMICIDE,FIREARM,WESTERN,Midtown-Edmondson
6/8/2016,1F,4300 FERNHILL AV,HOMICIDE,FIREARM,NORTHWESTERN,West Arlington
6/8/2016,1F,1300 JAMES ST,HOMICIDE,FIREARM,SOUTHERN,Washington Village/Pigtow
6/6/2016,1F,1500 SPRUCE ST,HOMICIDE,FIREARM,SOUTHERN,Curtis Bay
6/6/2016,1F,1500 SPRUCE ST,HOMICIDE,FIREARM,SOUTHERN,Curtis Bay
6/4/2016,1F,200 N FREMONT AV,HOMICIDE,FIREARM,WESTERN,Poppleton
6/3/2016,1F,700 N MONROE ST,HOMICIDE,FIREARM,WESTERN,Midtown-Edmondson
6/3/2016,1F,900 ALLENDALE ST,HOMICIDE,FIREARM,SOUTHWESTERN,Edgewood
5/31/2016,1F,2200 BARCLAY ST,HOMICIDE,FIREARM,EASTERN,Barclay
5/28/2016,1F,500 S BROADWAY,HOMICIDE,FIREARM,SOUTHEASTERN,Fells Point
5/27/2016,1K,1600 W NORTH AV,HOMICIDE,KNIFE,WESTERN,Penn North
5/27/2016,1F,2900 ROSALIND AV,HOMICIDE,FIREARM,NORTHERN,Cylburn
5/26/2016,1F,1600 E OLIVER ST,HOMICIDE,FIREARM,EASTERN,Oliver
5/26/2016,1F,2700 THE ALAMEDA,HOMICIDE,FIREARM,NORTHEASTERN,Coldstream Homestead Mont
5/26/2016,1F,2700 THE ALAMEDA,HOMICIDE,FIREARM,NORTHEASTERN,Coldstream Homestead Mont
5/26/2016,1O,4200 WILLSHIRE AV,HOMICIDE,OTHER,NORTHEASTERN,Frankford
5/25/2016,1F,2400 FREDERICK AV,HOMICIDE,FIREARM,SOUTHWESTERN,Shipley Hill
5/25/2016,1F,400 FORREST ST,HOMICIDE,FIREARM,EASTERN,Oldtown
5/25/2016,1F,0 N GILMOR ST,HOMICIDE,FIREARM,WESTERN,Franklin Square
5/25/2016,1O,500 E PATAPSCO AV,HOMICIDE,OTHER,SOUTHERN,Brooklyn
5/25/2016,1F,1200 N CAREY ST,HOMICIDE,FIREARM,WESTERN,Sandtown-Winchester
5/23/2016,1F,200 N STRICKER ST,HOMICIDE,FIREARM,WESTERN,Franklin Square
5/23/2016,1F,3500 HAYWARD AV,HOMICIDE,FIREARM,NORTHWESTERN,Arlington
5/23/2016,1F,5400 NELSON AV,HOMICIDE,FIREARM,NORTHWESTERN,Arlington
5/20/2016,1F,400 W SARATOGA ST,HOMICIDE,FIREARM,CENTRAL,Downtown
5/17/2016,1F,4200 SHELDON AV,HOMICIDE,FIREARM,NORTHEASTERN,Belair-Edison
5/12/2016,1F,1700 MANOR AV,HOMICIDE,FIREARM,SOUTHEASTERN,Broening Manor
5/10/2016,1F,1500 N SMALLWOOD ST,HOMICIDE,FIREARM,WESTERN,Coppin Heights/Ash-Co-Eas
5/8/2016,1F,600 N DECKER AV,HOMICIDE,FIREARM,SOUTHEASTERN,Ellwood Park/Monument
5/7/2016,1F,3400 ROUND RD,HOMICIDE,FIREARM,SOUTHERN,Cherry Hill
5/6/2016,1F,5700 JONQUIL AV,HOMICIDE,FIREARM,NORTHWESTERN,Glen
5/4/2016,1K,1500 N DURHAM ST,HOMICIDE,KNIFE,EASTERN,Broadway East
5/3/2016,1F,6600 REISTERSTOWN RD,HOMICIDE,FIREARM,NORTHWESTERN,Reisterstown Station
5/2/2016,1F,3600 ST VICTOR ST,HOMICIDE,FIREARM,SOUTHERN,Brooklyn
4/28/2016,1F,4700 HADDON AV,HOMICIDE,FIREARM,NORTHWESTERN,Howard Park
4/28/2016,1F,2400 E LAFAYETTE AV,HOMICIDE,FIREARM,EASTERN,Broadway East
4/28/2016,1F,4700 GWYNN OAK AV,HOMICIDE,FIREARM,NORTHWESTERN,Howard Park
4/27/2016,1F,4700 LIBERTY HEIGHTS AV,HOMICIDE,FIREARM,NORTHWESTERN,Howard Park
4/26/2016,1F,500 N LOUDON AV,HOMICIDE,FIREARM,SOUTHWESTERN,Allendale
4/26/2016,1F,3200 E BALTIMORE ST,HOMICIDE,FIREARM,SOUTHEASTERN,Patterson Park Neighborho
4/26/2016,1F,2700 ASHLAND AV,HOMICIDE,FIREARM,EASTERN,Madison-Eastend
4/25/2016,1F,5400 PURDUE AV,HOMICIDE,FIREARM,NORTHEASTERN,Woodbourne Heights
4/25/2016,1F,800 ASHBURTON ST,HOMICIDE,FIREARM,WESTERN,Mosher
4/25/2016,1F,2500 JEFFERSON ST,HOMICIDE,FIREARM,SOUTHEASTERN,McElderry Park
4/24/2016,1F,1400 MYRTLE AV,HOMICIDE,FIREARM,CENTRAL,Upton
4/24/2016,1F,1400 E FAYETTE ST,HOMICIDE,FIREARM,SOUTHEASTERN,Dunbar-Broadway
4/22/2016,1F,3400 REISTERSTOWN RD,HOMICIDE,FIREARM,NORTHWESTERN,Park Circle
4/19/2016,1F,4000 WILSBY AV,HOMICIDE,FIREARM,NORTHERN,Pen Lucy
4/19/2016,1F,3600 ESTHER PL,HOMICIDE,FIREARM,SOUTHEASTERN,Baltimore Highlands
4/18/2016,1F,1200 BONAPARTE AV,HOMICIDE,FIREARM,EASTERN,East Baltimore Midway
4/17/2016,1F,600 N DUNCAN ST,HOMICIDE,FIREARM,EASTERN,CARE
4/16/2016,1F,1500 WASHINGTON BLVD,HOMICIDE,FIREARM,SOUTHERN,Carroll Park
4/12/2016,1F,3400 ROUND RD,HOMICIDE,FIREARM,SOUTHERN,Cherry Hill
4/12/2016,1F,3200 DUDLEY AV,HOMICIDE,FIREARM,NORTHEASTERN,Belair-Edison
4/11/2016,1F,3800 HARLEM AV,HOMICIDE,FIREARM,SOUTHWESTERN,Edmondson Village
4/11/2016,1F,1500 PENNSYLVANIA AV,HOMICIDE,FIREARM,CENTRAL,Upton
4/8/2016,1K,1400 AISQUITH ST,HOMICIDE,KNIFE,EASTERN,Oliver
4/8/2016,1F,5400 NELSON AV,HOMICIDE,FIREARM,NORTHWESTERN,Arlington
4/8/2016,1F,3000 CHELSEA TER,HOMICIDE,FIREARM,NORTHWESTERN,Concerned Citizens Of For
4/7/2016,1F,2100 W PRATT ST,HOMICIDE,FIREARM,SOUTHWESTERN,Carrollton Ridge
4/6/2016,1F,1000 HILLEN ST,HOMICIDE,FIREARM,EASTERN,Oldtown
4/3/2016,1F,2800 BOARMAN AV,HOMICIDE,FIREARM,NORTHWESTERN,Towanda-Grantley
3/31/2016,1F,1500 LAKESIDE AV,HOMICIDE,FIREARM,NORTHEASTERN,Ednor Gardens-Lakeside
3/30/2016,1F,300 E 22 1/2 ST,HOMICIDE,FIREARM,EASTERN,Barclay
3/29/2016,1F,1800 E LAFAYETTE AV,HOMICIDE,FIREARM,EASTERN,Broadway East
3/27/2016,1F,1300 BOYD ST,HOMICIDE,FIREARM,SOUTHERN,Union Square
